heap, 2600, 51116, 27266, 0.000659
quick, 2600, 33690, 19957, 0.000323
mquick, 2600, 34694, 24837, 0.000313
select, 2600, 3378700, 2600, 0.013048
insert, 2600, 1681874, 1681880, 0.007024
heap, 2600, 51188, 27305, 0.000643
quick, 2600, 35027, 19782, 0.000334
mquick, 2600, 31509, 21999, 0.000311
select, 2600, 3378700, 2600, 0.013654
insert, 2600, 1671831, 1671836, 0.006984
heap, 2600, 51134, 27267, 0.000621
quick, 2600, 32982, 18427, 0.000323
mquick, 2600, 32205, 22204, 0.000297
select, 2600, 3378700, 2600, 0.013475
insert, 2600, 1704365, 1704374, 0.007353
heap, 2600, 51046, 27187, 0.000638
quick, 2600, 32651, 19297, 0.000324
mquick, 2600, 32044, 22704, 0.000312
select, 2700, 3643650, 2700, 0.015132
insert, 2700, 1881367, 1881374, 0.008218
heap, 2700, 53391, 28433, 0.000739
quick, 2700, 36093, 20575, 0.000365
mquick, 2700, 35693, 22970, 0.000334
select, 2700, 3643650, 2700, 0.017010
insert, 2700, 1824776, 1824789, 0.007876
heap, 2700, 53367, 28440, 0.000683
quick, 2700, 34425, 18325, 0.000356
mquick, 2700, 34543, 23951, 0.000336
select, 2700, 3643650, 2700, 0.016521
insert, 2700, 1778824, 1778831, 0.008048
heap, 2700, 53400, 28526, 0.000865
quick, 2700, 35308, 21332, 0.000464
mquick, 2700, 32898, 23505, 0.000408
select, 2700, 3643650, 2700, 0.015516
insert, 2700, 1785503, 1785513, 0.008423
heap, 2700, 53435, 28482, 0.000677
quick, 2700, 35947, 19292, 0.000378
mquick, 2700, 35224, 24619, 0.000426
select, 2700, 3643650, 2700, 0.019504
insert, 2700, 1822737, 1822743, 0.008332
heap, 2700, 53332, 28430, 0.000675
quick, 2700, 36131, 18914, 0.000357
mquick, 2700, 33762, 24004, 0.000354
select, 2700, 3643650, 2700, 0.015142
insert, 2700, 1806942, 1806950, 0.008604
heap, 2700, 53418, 28495, 0.000695
quick, 2700, 36181, 20401, 0.000387
mquick, 2700, 32762, 23348, 0.000312
select, 2700, 3643650, 2700, 0.016936
insert, 2700, 1859675, 1859681, 0.007992
heap, 2700, 53374, 28450, 0.000694
quick, 2700, 36637, 22426, 0.000347
mquick, 2700, 35004, 24965, 0.000335
select, 2700, 3643650, 2700, 0.014702
insert, 2700, 1845571, 1845578, 0.008164
heap, 2700, 53321, 28397, 0.000961
quick, 2700, 37181, 22008, 0.000489
mquick, 2700, 33469, 22162, 0.000430
select, 2700, 3643650, 2700, 0.017810
insert, 2700, 1863014, 1863017, 0.008332
heap, 2700, 53429, 28484, 0.001000
quick, 2700, 35481, 18046, 0.000514
mquick, 2700, 34105, 21429, 0.000411
select, 2700, 3643650, 2700, 0.015020
insert, 2700, 1840091, 1840097, 0.008154
heap, 2700, 53352, 28446, 0.000885
quick, 2700, 35450, 19364, 0.000534
mquick, 2700, 34986, 23252, 0.000429
select, 2800, 3918600, 2800, 0.016107
insert, 2800, 1995252, 1995257, 0.008721
heap, 2800, 55656, 29612, 0.000959
quick, 2800, 33385, 18541, 0.000455
mquick, 2800, 36543, 25673, 0.000400
select, 2800, 3918600, 2800, 0.015329
insert, 2800, 1951580, 1951587, 0.008403
heap, 2800, 55728, 29700, 0.000774
quick, 2800, 35017, 20052, 0.000353
mquick, 2800, 34782, 25215, 0.000320
select, 2800, 3918600, 2800, 0.016375
insert, 2800, 1952811, 1952818, 0.010928
heap, 2800, 55637, 29683, 0.000880
quick, 2800, 37404, 18633, 0.000460
mquick, 2800, 35617, 22369, 0.000349
select, 2800, 3918600, 2800, 0.017469
insert, 2800, 2001176, 2001181, 0.011654
heap, 2800, 55642, 29646, 0.000813
quick, 2800, 35498, 20910, 0.000446
mquick, 2800, 35228, 23857, 0.000360
select, 2800, 3918600, 2800, 0.018297
insert, 2800, 1966864, 1966879, 0.008811
heap, 2800, 55656, 29644, 0.000707
quick, 2800, 34106, 18900, 0.000369
mquick, 2800, 36911, 26475, 0.000363
select, 2800, 3918600, 2800, 0.018847
insert, 2800, 1943777, 1943779, 0.008819
heap, 2800, 55737, 29686, 0.000854
quick, 2800, 35594, 19857, 0.000433
mquick, 2800, 36704, 24679, 0.000454
select, 2800, 3918600, 2800, 0.018300
insert, 2800, 1958892, 1958897, 0.010076
heap, 2800, 55627, 29652, 0.000828
quick, 2800, 36523, 19137, 0.000458
mquick, 2800, 33909, 22945, 0.000341
select, 2800, 3918600, 2800, 0.018246
insert, 2800, 1961383, 1961391, 0.009872
heap, 2800, 55665, 29606, 0.000736
quick, 2800, 37102, 20519, 0.000566
mquick, 2800, 35447, 24151, 0.000450
select, 2800, 3918600, 2800, 0.017943
insert, 2800, 1947834, 1947843, 0.009905
heap, 2800, 55719, 29670, 0.000839
quick, 2800, 38737, 21074, 0.000459
mquick, 2800, 35079, 24940, 0.000534
select, 2800, 3918600, 2800, 0.018409
insert, 2800, 1969096, 1969105, 0.008756
heap, 2800, 55699, 29710, 0.000849
quick, 2800, 37466, 21636, 0.000358
mquick, 2800, 35734, 26772, 0.000365
select, 2900, 4203550, 2900, 0.018478
insert, 2900, 2075514, 2075523, 0.010875
heap, 2900, 57944, 30896, 0.000770
quick, 2900, 37887, 23478, 0.000370
mquick, 2900, 36584, 25527, 0.000345
select, 2900, 4203550, 2900, 0.018918
insert, 2900, 2094160, 2094168, 0.010292
heap, 2900, 57896, 30815, 0.000798
quick, 2900, 35811, 19817, 0.000457
mquick, 2900, 37584, 26618, 0.000447
select, 2900, 4203550, 2900, 0.018464
insert, 2900, 2109384, 2109395, 0.009685
heap, 2900, 57946, 30854, 0.000896
quick, 2900, 43566, 24284, 0.000524
mquick, 2900, 36379, 25584, 0.000429
select, 2900, 4203550, 2900, 0.018489
insert, 2900, 2114270, 2114283, 0.011030
heap, 2900, 57904, 30868, 0.000780
quick, 2900, 37940, 22913, 0.000427
mquick, 2900, 36626, 25688, 0.000389
select, 2900, 4203550, 2900, 0.018703
insert, 2900, 2117280, 2117285, 0.009731
heap, 2900, 57962, 30884, 0.000734
quick, 2900, 37466, 20696, 0.000445
mquick, 2900, 35853, 24219, 0.000431
select, 2900, 4203550, 2900, 0.018787
insert, 2900, 2124052, 2124064, 0.010273
heap, 2900, 58002, 30861, 0.000740
quick, 2900, 41045, 21581, 0.000406
mquick, 2900, 35377, 24506, 0.000375
select, 2900, 4203550, 2900, 0.018742
insert, 2900, 2123897, 2123904, 0.010375
heap, 2900, 57901, 30841, 0.000732
quick, 2900, 37189, 20178, 0.000385
mquick, 2900, 36780, 24096, 0.000391
select, 2900, 4203550, 2900, 0.018062
insert, 2900, 2140330, 2140339, 0.009498
heap, 2900, 58014, 30920, 0.000877
quick, 2900, 38254, 17809, 0.000476
mquick, 2900, 36295, 24888, 0.000432
select, 2900, 4203550, 2900, 0.018309
insert, 2900, 2081966, 2081971, 0.009514
heap, 2900, 57920, 30898, 0.000909
quick, 2900, 40293, 23815, 0.000504
mquick, 2900, 36630, 25390, 0.000440
select, 2900, 4203550, 2900, 0.017359
insert, 2900, 2069366, 2069375, 0.009666
heap, 2900, 57947, 30900, 0.000732
quick, 2900, 39372, 20153, 0.000385
mquick, 2900, 39087, 27267, 0.000403
select, 3000, 4498500, 3000, 0.019788
insert, 3000, 2268722, 2268731, 0.010138
heap, 3000, 60130, 31952, 0.000755
quick, 3000, 39662, 22737, 0.000383
mquick, 3000, 37059, 26219, 0.000361
select, 3000, 4498500, 3000, 0.018515
insert, 3000, 2301144, 2301156, 0.010859
heap, 3000, 60239, 32089, 0.000922
quick, 3000, 42753, 23169, 0.000512
mquick, 3000, 39476, 28141, 0.000448
select, 3000, 4498500, 3000, 0.019211
insert, 3000, 2265705, 2265711, 0.010111
heap, 3000, 60289, 32098, 0.000763
quick, 3000, 38846, 20962, 0.000747
mquick, 3000, 37034, 25294, 0.000482
select, 3000, 4498500, 3000, 0.023648
insert, 3000, 2274764, 2274773, 0.010250
heap, 3000, 60270, 32108, 0.000961
quick, 3000, 36515, 21782, 0.000441
mquick, 3000, 37291, 25618, 0.000449
select, 3000, 4498500, 3000, 0.022283
insert, 3000, 2244696, 2244707, 0.009901
heap, 3000, 60171, 32046, 0.000861
quick, 3000, 39229, 18585, 0.000378
mquick, 3000, 38342, 25448, 0.000397
select, 3000, 4498500, 3000, 0.021287
insert, 3000, 2238078, 2238086, 0.011136
heap, 3000, 60190, 32043, 0.000923
quick, 3000, 37825, 22494, 0.000453
mquick, 3000, 38837, 28008, 0.000384
select, 3000, 4498500, 3000, 0.018850
insert, 3000, 2227153, 2227163, 0.011015
heap, 3000, 60216, 32072, 0.000763
quick, 3000, 38863, 23720, 0.000404
mquick, 3000, 36608, 25600, 0.000374
select, 3000, 4498500, 3000, 0.026119
insert, 3000, 2221478, 2221487, 0.014807
heap, 3000, 60224, 32122, 0.000914
quick, 3000, 38509, 19111, 0.000470
mquick, 3000, 38415, 25538, 0.000376
select, 3000, 4498500, 3000, 0.020530
insert, 3000, 2252172, 2252187, 0.011930
heap, 3000, 60317, 32122, 0.000751
quick, 3000, 40638, 22042, 0.000389
mquick, 3000, 37732, 25671, 0.000381
select, 3000, 4498500, 3000, 0.020454
insert, 3000, 2313610, 2313617, 0.011168
heap, 3000, 60214, 32060, 0.000736
quick, 3000, 43312, 21798, 0.000389
mquick, 3000, 35789, 24173, 0.000379
select, 3100, 4803450, 3100, 0.022861
insert, 3100, 2357573, 2357578, 0.010482
heap, 3100, 62601, 33349, 0.000805
quick, 3100, 40270, 20630, 0.000439
mquick, 3100, 39079, 26525, 0.000454
select, 3100, 4803450, 3100, 0.022732
insert, 3100, 2408966, 2408968, 0.011555
heap, 3100, 62468, 33273, 0.001048
quick, 3100, 38466, 20140, 0.000512
mquick, 3100, 40723, 25417, 0.000445
select, 3100, 4803450, 3100, 0.020794
insert, 3100, 2416956, 2416964, 0.011816
heap, 3100, 62564, 33323, 0.000773
quick, 3100, 42015, 24615, 0.000420
mquick, 3100, 39340, 26450, 0.000369
select, 3100, 4803450, 3100, 0.022459
insert, 3100, 2358772, 2358783, 0.010476
heap, 3100, 62523, 33318, 0.000946
quick, 3100, 42462, 24342, 0.000512
mquick, 3100, 38593, 28068, 0.000475
select, 3100, 4803450, 3100, 0.021780
insert, 3100, 2377331, 2377340, 0.011028
heap, 3100, 62524, 33313, 0.000941
quick, 3100, 38979, 23937, 0.000441
mquick, 3100, 43032, 30185, 0.000513
select, 3100, 4803450, 3100, 0.020926
insert, 3100, 2405665, 2405671, 0.011468
heap, 3100, 62505, 33288, 0.000762
quick, 3100, 41051, 22742, 0.000412
mquick, 3100, 40209, 24647, 0.000397
select, 3100, 4803450, 3100, 0.021424
insert, 3100, 2419145, 2419151, 0.011816
heap, 3100, 62507, 33268, 0.001052
quick, 3100, 40138, 22892, 0.000481
mquick, 3100, 38241, 25898, 0.000496
select, 3100, 4803450, 3100, 0.021882
insert, 3100, 2436122, 2436131, 0.011321
heap, 3100, 62526, 33278, 0.000995
quick, 3100, 40912, 23381, 0.000514
mquick, 3100, 39436, 28662, 0.000471
select, 3100, 4803450, 3100, 0.021433
insert, 3100, 2376377, 2376383, 0.011303
heap, 3100, 62431, 33242, 0.000955
quick, 3100, 40736, 22484, 0.000582
mquick, 3100, 40864, 27251, 0.000500
select, 3100, 4803450, 3100, 0.021454
insert, 3100, 2416204, 2416208, 0.012448
heap, 3100, 62585, 33349, 0.000784
quick, 3100, 38830, 23316, 0.000453
mquick, 3100, 39600, 27070, 0.000493
select, 3200, 5118400, 3200, 0.023553
insert, 3200, 2566987, 2566994, 0.013287
heap, 3200, 64871, 34525, 0.000950
quick, 3200, 42434, 19690, 0.000390
mquick, 3200, 42558, 28050, 0.000379
select, 3200, 5118400, 3200, 0.022386
insert, 3200, 2509365, 2509368, 0.012591
heap, 3200, 64900, 34529, 0.000872
quick, 3200, 43020, 23966, 0.000565
mquick, 3200, 41904, 28269, 0.000474
select, 3200, 5118400, 3200, 0.022332
insert, 3200, 2532258, 2532262, 0.011788
heap, 3200, 64864, 34567, 0.000932
quick, 3200, 42832, 24090, 0.000541
mquick, 3200, 40103, 27390, 0.000447
select, 3200, 5118400, 3200, 0.022584
insert, 3200, 2548013, 2548020, 0.013055
heap, 3200, 64858, 34469, 0.000779
quick, 3200, 41320, 22080, 0.000423
mquick, 3200, 41878, 26459, 0.000451
select, 3200, 5118400, 3200, 0.021697
insert, 3200, 2607962, 2607966, 0.011082
heap, 3200, 64790, 34431, 0.001032
quick, 3200, 40929, 25519, 0.000520
mquick, 3200, 39854, 26939, 0.000402
select, 3200, 5118400, 3200, 0.020905
insert, 3200, 2526393, 2526401, 0.010875
heap, 3200, 64881, 34560, 0.000784
quick, 3200, 41675, 21295, 0.000402
mquick, 3200, 40921, 26707, 0.000385
select, 3200, 5118400, 3200, 0.020756
insert, 3200, 2575453, 2575463, 0.011365
heap, 3200, 64849, 34492, 0.000831
quick, 3200, 44812, 26961, 0.000445
mquick, 3200, 41281, 28473, 0.000407
select, 3200, 5118400, 3200, 0.026703
insert, 3200, 2574914, 2574923, 0.010739
heap, 3200, 64850, 34496, 0.000787
quick, 3200, 42331, 23322, 0.000451
mquick, 3200, 41675, 28757, 0.000520
select, 3200, 5118400, 3200, 0.021309
insert, 3200, 2560247, 2560255, 0.011986
heap, 3200, 64770, 34426, 0.000900
quick, 3200, 42810, 24038, 0.000521
mquick, 3200, 42443, 29726, 0.000542
select, 3200, 5118400, 3200, 0.021585
insert, 3200, 2573216, 2573222, 0.011387
heap, 3200, 64900, 34523, 0.000791
quick, 3200, 40983, 23054, 0.000403
mquick, 3200, 40268, 28104, 0.000382
select, 3300, 5443350, 3300, 0.023503
insert, 3300, 2709728, 2709732, 0.012175
heap, 3300, 67126, 35749, 0.001019
quick, 3300, 44419, 24391, 0.000546
mquick, 3300, 41961, 27104, 0.000487
select, 3300, 5443350, 3300, 0.021908
insert, 3300, 2751089, 2751096, 0.012659
heap, 3300, 67141, 35691, 0.001101
quick, 3300, 41766, 21648, 0.000481
mquick, 3300, 40794, 27276, 0.000524
select, 3300, 5443350, 3300, 0.023009
insert, 3300, 2710353, 2710359, 0.012232
heap, 3300, 67117, 35682, 0.001019
quick, 3300, 44113, 21951, 0.000483
mquick, 3300, 43732, 28675, 0.000475
select, 3300, 5443350, 3300, 0.022820
insert, 3300, 2738763, 2738773, 0.013235
heap, 3300, 67079, 35712, 0.001012
quick, 3300, 45204, 26834, 0.000599
mquick, 3300, 41857, 28253, 0.000517
select, 3300, 5443350, 3300, 0.022931
insert, 3300, 2723918, 2723924, 0.012315
heap, 3300, 67126, 35707, 0.001043
quick, 3300, 42771, 21997, 0.000544
mquick, 3300, 41151, 27513, 0.000504
select, 3300, 5443350, 3300, 0.021956
insert, 3300, 2746616, 2746621, 0.012569
heap, 3300, 67129, 35744, 0.001134
quick, 3300, 45691, 22283, 0.000562
mquick, 3300, 43783, 30417, 0.000484
select, 3300, 5443350, 3300, 0.025128
insert, 3300, 2693351, 2693366, 0.011147
heap, 3300, 67143, 35737, 0.000846
quick, 3300, 46141, 23918, 0.000451
mquick, 3300, 41830, 28384, 0.000384
select, 3300, 5443350, 3300, 0.022107
insert, 3300, 2679857, 2679865, 0.012577
heap, 3300, 67130, 35722, 0.000866
quick, 3300, 48249, 24498, 0.000452
mquick, 3300, 43282, 31093, 0.000388
select, 3300, 5443350, 3300, 0.022049
insert, 3300, 2739047, 2739054, 0.012326
heap, 3300, 67129, 35753, 0.000817
quick, 3300, 47393, 26975, 0.000457
mquick, 3300, 42970, 29877, 0.000405
select, 3300, 5443350, 3300, 0.024973
insert, 3300, 2751657, 2751664, 0.011556
heap, 3300, 67067, 35691, 0.000860
quick, 3300, 44166, 24917, 0.000436
mquick, 3300, 42642, 27736, 0.000399
select, 3400, 5778300, 3400, 0.022465
insert, 3400, 2865179, 2865183, 0.011806
heap, 3400, 69513, 36950, 0.000906
quick, 3400, 44036, 23525, 0.000449
mquick, 3400, 44606, 29005, 0.000744
select, 3400, 5778300, 3400, 0.023640
insert, 3400, 2874584, 2874589, 0.012386
heap, 3400, 69462, 36948, 0.001025
quick, 3400, 41536, 20917, 0.000560
mquick, 3400, 43167, 27960, 0.000542
select, 3400, 5778300, 3400, 0.022665
insert, 3400, 2921379, 2921388, 0.012649
heap, 3400, 69441, 36933, 0.001087
quick, 3400, 42498, 21760, 0.000578
mquick, 3400, 45041, 30987, 0.000566
select, 3400, 5778300, 3400, 0.022321
insert, 3400, 2949236, 2949241, 0.012772
heap, 3400, 69486, 36944, 0.001045
quick, 3400, 45651, 21865, 0.000593
mquick, 3400, 42085, 29416, 0.000540
select, 3400, 5778300, 3400, 0.022836
insert, 3400, 2892758, 2892768, 0.012376
heap, 3400, 69503, 36981, 0.001184
quick, 3400, 44018, 25367, 0.000584
mquick, 3400, 42490, 29247, 0.000544
select, 3400, 5778300, 3400, 0.022512
insert, 3400, 2891283, 2891293, 0.012252
heap, 3400, 69598, 37038, 0.001162
quick, 3400, 51875, 26778, 0.000655
mquick, 3400, 42615, 29809, 0.000539
select, 3400, 5778300, 3400, 0.023473
insert, 3400, 2925461, 2925467, 0.012953
heap, 3400, 69536, 37002, 0.000850
quick, 3400, 45717, 23720, 0.000444
mquick, 3400, 45292, 28062, 0.000421
select, 3400, 5778300, 3400, 0.022248
insert, 3400, 2921183, 2921188, 0.011984
heap, 3400, 69428, 36945, 0.000853
quick, 3400, 47592, 30471, 0.000473
mquick, 3400, 44996, 30867, 0.000427
select, 3400, 5778300, 3400, 0.024560
insert, 3400, 2918115, 2918121, 0.018068
heap, 3400, 69362, 36846, 0.000997
quick, 3400, 43636, 24421, 0.000426
mquick, 3400, 44657, 31654, 0.000406
select, 3400, 5778300, 3400, 0.022558
insert, 3400, 2868375, 2868382, 0.012560
heap, 3400, 69459, 36985, 0.000869
quick, 3400, 48716, 28983, 0.000469
mquick, 3400, 43797, 31405, 0.000421
select, 3500, 6123250, 3500, 0.023551
insert, 3500, 3118293, 3118308, 0.013331
heap, 3500, 71690, 38117, 0.001071
quick, 3500, 45231, 24244, 0.000613
mquick, 3500, 48530, 33348, 0.000596
select, 3500, 6123250, 3500, 0.023731
insert, 3500, 3135147, 3135155, 0.013199
heap, 3500, 71804, 38144, 0.001032
quick, 3500, 53061, 28681, 0.000652
mquick, 3500, 46325, 29234, 0.000574
select, 3500, 6123250, 3500, 0.023700
insert, 3500, 3075767, 3075776, 0.013105
heap, 3500, 71814, 38177, 0.001148
quick, 3500, 45952, 22983, 0.000897
mquick, 3500, 44063, 31494, 0.000683
select, 3500, 6123250, 3500, 0.025469
insert, 3500, 3085399, 3085405, 0.012970
heap, 3500, 71752, 38138, 0.000896
quick, 3500, 45903, 23010, 0.000445
mquick, 3500, 44469, 28458, 0.000430
select, 3500, 6123250, 3500, 0.023808
insert, 3500, 3069973, 3069978, 0.012633
heap, 3500, 71699, 38155, 0.000917
quick, 3500, 43689, 20929, 0.000464
mquick, 3500, 45519, 29412, 0.000423
select, 3500, 6123250, 3500, 0.023784
insert, 3500, 3040341, 3040348, 0.012776
heap, 3500, 71751, 38183, 0.000873
quick, 3500, 43624, 22992, 0.000455
mquick, 3500, 44231, 29386, 0.000415
select, 3500, 6123250, 3500, 0.024210
insert, 3500, 3022505, 3022512, 0.012836
heap, 3500, 71867, 38283, 0.001059
quick, 3500, 46675, 25019, 0.000612
mquick, 3500, 44910, 28727, 0.000560
select, 3500, 6123250, 3500, 0.024147
insert, 3500, 3115243, 3115252, 0.012940
heap, 3500, 71769, 38153, 0.000885
quick, 3500, 46722, 27907, 0.000483
mquick, 3500, 46505, 31785, 0.000424
select, 3500, 6123250, 3500, 0.024861
insert, 3500, 3085562, 3085567, 0.013140
heap, 3500, 71783, 38216, 0.000898
quick, 3500, 44597, 25645, 0.000494
mquick, 3500, 44163, 29613, 0.000434
select, 3500, 6123250, 3500, 0.024408
insert, 3500, 3095086, 3095094, 0.013385
heap, 3500, 71822, 38203, 0.001233
quick, 3500, 47942, 27059, 0.000599
mquick, 3500, 44686, 29662, 0.000557
select, 3600, 6478200, 3600, 0.025681
insert, 3600, 3273728, 3273732, 0.013863
heap, 3600, 74080, 39397, 0.001133
quick, 3600, 53664, 27875, 0.000624
mquick, 3600, 46983, 32037, 0.000585
select, 3600, 6478200, 3600, 0.025678
insert, 3600, 3233349, 3233361, 0.013810
heap, 3600, 74172, 39442, 0.001126
quick, 3600, 47938, 26190, 0.000456
mquick, 3600, 45523, 30075, 0.000423
select, 3600, 6478200, 3600, 0.029342
insert, 3600, 3275752, 3275760, 0.014754
heap, 3600, 73997, 39347, 0.001031
quick, 3600, 49215, 26704, 0.000487
mquick, 3600, 47221, 29407, 0.000472
select, 3600, 6478200, 3600, 0.027261
insert, 3600, 3219385, 3219397, 0.014132
heap, 3600, 74024, 39358, 0.000936
quick, 3600, 51282, 24729, 0.000488
mquick, 3600, 46721, 33102, 0.000447
select, 3600, 6478200, 3600, 0.026150
insert, 3600, 3259174, 3259180, 0.013889
heap, 3600, 74031, 39381, 0.000978
quick, 3600, 50054, 29402, 0.000509
mquick, 3600, 46213, 29972, 0.000455
select, 3600, 6478200, 3600, 0.026118
insert, 3600, 3288916, 3288928, 0.013899
heap, 3600, 74125, 39455, 0.001136
quick, 3600, 47621, 26961, 0.000574
mquick, 3600, 45802, 31656, 0.000555
select, 3600, 6478200, 3600, 0.026421
insert, 3600, 3241905, 3241908, 0.015027
heap, 3600, 74128, 39413, 0.000984
quick, 3600, 46030, 24504, 0.000585
mquick, 3600, 52663, 30982, 0.000617
select, 3600, 6478200, 3600, 0.027064
insert, 3600, 3270449, 3270460, 0.014665
heap, 3600, 74068, 39389, 0.000986
quick, 3600, 50103, 29545, 0.000472
mquick, 3600, 46228, 31787, 0.000424
select, 3600, 6478200, 3600, 0.026117
insert, 3600, 3243755, 3243768, 0.014541
heap, 3600, 74133, 39407, 0.001129
quick, 3600, 51000, 30417, 0.000667
mquick, 3600, 44998, 29881, 0.000543
select, 3600, 6478200, 3600, 0.025673
insert, 3600, 3275648, 3275660, 0.014099
heap, 3600, 74061, 39347, 0.001236
quick, 3600, 46305, 24407, 0.000589
mquick, 3600, 47711, 31184, 0.000533
select, 3700, 6843150, 3700, 0.026964
insert, 3700, 3400967, 3400978, 0.014833
heap, 3700, 76444, 40677, 0.001112
quick, 3700, 49490, 29213, 0.000653
mquick, 3700, 50272, 36080, 0.000628
select, 3700, 6843150, 3700, 0.026599
insert, 3700, 3447222, 3447231, 0.014400
heap, 3700, 76338, 40530, 0.001237
quick, 3700, 48789, 26452, 0.000642
mquick, 3700, 46917, 31474, 0.000594
select, 3700, 6843150, 3700, 0.026478
insert, 3700, 3444673, 3444680, 0.014607
heap, 3700, 76335, 40591, 0.001132
quick, 3700, 48811, 24788, 0.000634
mquick, 3700, 47421, 31981, 0.000575
select, 3700, 6843150, 3700, 0.026375
insert, 3700, 3380218, 3380225, 0.014126
heap, 3700, 76400, 40624, 0.001016
quick, 3700, 47119, 26654, 0.000490
mquick, 3700, 48543, 32644, 0.000459
select, 3700, 6843150, 3700, 0.026597
insert, 3700, 3356474, 3356480, 0.013747
heap, 3700, 76477, 40697, 0.000942
quick, 3700, 48785, 27449, 0.000504
mquick, 3700, 48886, 33060, 0.000445
select, 3700, 6843150, 3700, 0.028673
insert, 3700, 3416835, 3416843, 0.014751
heap, 3700, 76379, 40576, 0.000953
quick, 3700, 51206, 28015, 0.000509
mquick, 3700, 47826, 34685, 0.000462
select, 3700, 6843150, 3700, 0.026451
insert, 3700, 3402272, 3402278, 0.013819
heap, 3700, 76368, 40617, 0.000964
quick, 3700, 49917, 27664, 0.000494
mquick, 3700, 47422, 32262, 0.000448
select, 3700, 6843150, 3700, 0.026527
insert, 3700, 3437039, 3437054, 0.014496
heap, 3700, 76428, 40607, 0.000941
quick, 3700, 47647, 28353, 0.000492
mquick, 3700, 48575, 34218, 0.000453
select, 3700, 6843150, 3700, 0.027120
insert, 3700, 3465761, 3465770, 0.014636
heap, 3700, 76399, 40613, 0.000944
quick, 3700, 50336, 24166, 0.000492
mquick, 3700, 47715, 29867, 0.000452
select, 3700, 6843150, 3700, 0.026377
insert, 3700, 3411878, 3411881, 0.014046
heap, 3700, 76411, 40620, 0.000955
quick, 3700, 49372, 27530, 0.000503
mquick, 3700, 48942, 31181, 0.000453
select, 3800, 7218100, 3800, 0.028294
insert, 3800, 3655108, 3655117, 0.015977
heap, 3800, 78797, 41892, 0.001264
quick, 3800, 51878, 27355, 0.000890
mquick, 3800, 50329, 32650, 0.000623
select, 3800, 7218100, 3800, 0.028448
insert, 3800, 3543519, 3543526, 0.014995
heap, 3800, 78838, 41929, 0.000947
quick, 3800, 50151, 29083, 0.000502
mquick, 3800, 50158, 35086, 0.000479
select, 3800, 7218100, 3800, 0.028274
insert, 3800, 3661118, 3661125, 0.014811
heap, 3800, 78739, 41814, 0.000975
quick, 3800, 50843, 29116, 0.000548
mquick, 3800, 50249, 32747, 0.000484
select, 3800, 7218100, 3800, 0.027722
insert, 3800, 3588214, 3588223, 0.014556
heap, 3800, 78841, 41924, 0.000970
quick, 3800, 50642, 25538, 0.000497
mquick, 3800, 49682, 35838, 0.000490
select, 3800, 7218100, 3800, 0.027624
insert, 3800, 3568200, 3568208, 0.014735
heap, 3800, 78800, 41889, 0.000982
quick, 3800, 50415, 28415, 0.000509
mquick, 3800, 48444, 33489, 0.000458
select, 3800, 7218100, 3800, 0.028501
insert, 3800, 3607905, 3607912, 0.015058
heap, 3800, 78804, 41921, 0.001183
quick, 3800, 51269, 28680, 0.000992
mquick, 3800, 49544, 33745, 0.000737
select, 3800, 7218100, 3800, 0.027823
insert, 3800, 3633259, 3633268, 0.014848
heap, 3800, 78787, 41831, 0.001149
quick, 3800, 51229, 27368, 0.000670
mquick, 3800, 49945, 33813, 0.000630
select, 3800, 7218100, 3800, 0.027994
insert, 3800, 3565139, 3565150, 0.015095
heap, 3800, 78792, 41905, 0.001204
quick, 3800, 51633, 28701, 0.000655
mquick, 3800, 48246, 31984, 0.000512
select, 3800, 7218100, 3800, 0.028699
insert, 3800, 3547511, 3547518, 0.015115
heap, 3800, 78752, 41863, 0.001167
quick, 3800, 49939, 28647, 0.000661
mquick, 3800, 49386, 31675, 0.000513
select, 3800, 7218100, 3800, 0.028363
insert, 3800, 3598648, 3598656, 0.014799
heap, 3800, 78742, 41861, 0.000981
quick, 3800, 51078, 29345, 0.000497
mquick, 3800, 50045, 31946, 0.000458
select, 3900, 7603050, 3900, 0.032975
insert, 3900, 3806146, 3806149, 0.020099
heap, 3900, 81135, 43126, 0.001279
quick, 3900, 54505, 31237, 0.000657
mquick, 3900, 50588, 33371, 0.000573
select, 3900, 7603050, 3900, 0.037195
insert, 3900, 3851878, 3851883, 0.019495
heap, 3900, 81024, 43040, 0.001062
quick, 3900, 54325, 28850, 0.000557
mquick, 3900, 53041, 35580, 0.000506
select, 3900, 7603050, 3900, 0.048785
insert, 3900, 3804317, 3804321, 0.017439
heap, 3900, 81115, 43072, 0.001017
quick, 3900, 50039, 29099, 0.000548
mquick, 3900, 49820, 34049, 0.000602
select, 3900, 7603050, 3900, 0.037472
insert, 3900, 3791112, 3791118, 0.019040
heap, 3900, 81161, 43159, 0.001259
quick, 3900, 56252, 30163, 0.000694
mquick, 3900, 51295, 34780, 0.000629
select, 3900, 7603050, 3900, 0.053231
insert, 3900, 3805641, 3805649, 0.027016
heap, 3900, 81025, 43076, 0.001397
quick, 3900, 50094, 28338, 0.000681
mquick, 3900, 50101, 35042, 0.000646
select, 3900, 7603050, 3900, 0.037647
insert, 3900, 3770981, 3770990, 0.016786
heap, 3900, 81220, 43177, 0.001101
quick, 3900, 51817, 26081, 0.000613
mquick, 3900, 50924, 31672, 0.000501
